serie,T,modelo,t_create,t_optim,rmse_train,rmse_test,mape_train,mape_test
127,306,modelo 3,0.0059464,1.1798451,9.174988732496502,207.19068791610727,0.1987837550122747,5.532019586501661
128,779,modelo 2,0.0131712,2.7812384,48.569469778073405,3398.9948379897146,0.4385677148825612,39.63831289175081
128,779,modelo 3,0.0134018,4.2595449,48.54632111582861,2947.8557021902366,0.43781113817521033,34.33160904037473
129,91,modelo 2,0.0034101,0.4817782,75.0048342850746,2710.4340205402164,1.2433763580918114,74.80677138975864
129,91,modelo 3,0.0035255,0.5170907,73.04504726506843,2596.4978805802043,1.2038298982796025,71.60845830928591
130,82,modelo 2,0.0030179,0.0682853,4377.157560356758,7157.178360603411,49.106937448302666,80.6474527156144
130,82,modelo 3,0.002832,0.1500108,1345.9288797526228,34118.630484466245,14.642388390445463,370.7885839069374
131,306,modelo 2,0.0057317,0.8269755,32.02262544186651,58.84500535411154,0.3174735397250995,0.5263602490610568
131,306,modelo 3,0.0054977,0.6928724,32.02260343846378,59.001732521399084,0.31747931603074764,0.5283310766591869
132,313,modelo 2,0.0066745,2.7881861,7.5923083410299785,10.57258599903439,0.24381570261102992,0.6168148905590077
132,313,modelo 3,0.005401,1.2121996,7.594648032373659,11.669967641568592,0.24423479924501082,0.6785047326364989
133,1450,modelo 2,0.0217012,4.0562476,31.230081802296187,208.5080706398886,0.3941869048032825,2.020939185928073
133,1450,modelo 3,0.0209155,5.6331641,22.524097239684227,174.1348063064263,0.21661224724062053,1.6941705143909778
134,583,modelo 2,0.0116027,2.9065363,3.1983615803298555,16.18777631789206,0.22849910204345006,0.8502752581672826
134,583,modelo 3,0.0093806,4.9266205,2.3555759429526932,29.389175577771965,0.16996433396359606,1.7032016754128785
135,306,modelo 2,0.0062474,1.9807433,3.6502667734644456,38.41228471391037,0.2355509131997529,2.062493295742177
135,306,modelo 3,0.0073662,7.4089097,5.111430512591151,15.306414924966216,0.33935651923226384,0.8054006782343526
136,69,modelo 2,0.0035422,0.2541396,13.67394983054008,90.2388122021268,0.540526716319904,7.696217762975064
136,69,modelo 3,0.0029365,0.2192694,13.528786398656523,131.85427564163822,0.5205784795131341,11.374579920766587
137,139,modelo 2,0.0043896,0.4340443,5.050312965469316,81.05184557414566,0.3345770928412115,5.291523815806268
137,139,modelo 3,0.003746,0.634794,3.5608964291925695,90.49093573275793,0.22752392159998647,5.865960667979244
138,69,modelo 2,0.0029104,0.3227318,75.02312534585674,3872.2609384214093,0.7189162547547341,59.880378178219786
138,69,modelo 3,0.0028567,0.471535,75.66035704913641,1190.5647932034133,0.7341348861940095,18.072887215704526
139,83,modelo 2,0.003739,0.0432923,2096.6889454474003,1914.2520413205793,44.517731779820686,32.30066446005447
139,83,modelo 3,0.0030495,0.5345667,248.4050687783436,3003.818148335426,4.64043124376726,50.73781535786153
140,135,modelo 2,0.0051537,0.5218762,350.3207419393299,15090.423901018085,10.097229959606977,100.1203777405122
140,135,modelo 3,0.0036808,1.1506777,324.0075875592916,1926.0925170092107,5.4126350146180915,14.298110138616654
141,306,modelo 2,0.0066091,118.5791033,6.423438118968542,258.35301350400107,0.36939360397307464,16.446822307564105
141,306,modelo 3,0.0055018,1.699098,9.019661778741774,261.42562263501327,0.5239845312443134,16.648636712315522
142,82,modelo 2,0.0038259,0.6599773,105.87312185929564,1956.666768739045,2.068133701122292,63.03720027802504
142,82,modelo 3,0.0046837,0.3136797,106.94114041264008,527.595812751037,2.0856986214536994,13.882077707605278
143,288,modelo 2,0.0073108,0.1917213,702.4207549812762,1942.9762977334335,22.083357275223776,27.393748214857943
143,288,modelo 3,0.0066116,0.1333442,974.5031203633697,4910.707123318317,33.72218795970895,74.04831664518228
144,79,modelo 2,0.0031357,0.2658886,487.002909286913,11515.029293230946,4.981507746981432,124.06553823782498
144,79,modelo 3,0.0033009,0.1331959,498.4753016452568,33035.45502515447,5.2471982826873225,413.6369852096749
145,82,modelo 2,0.0039378,0.4082972,88.39124659703997,1227.18647134531,5.05648153177217,84.65253898085223
145,82,modelo 3,0.0030786,0.4828582,88.1868370870803,790.4768519690052,5.023828644619781,54.469086287659294
146,218,modelo 2,0.0044338,0.7348253,36.43586612042405,1465.4915435939877,0.29140780024736596,10.933229510463912
146,218,modelo 3,0.0047972,0.6234839,122.27341208982395,714.2807189140483,1.001080500396585,5.634860655570084
147,78,modelo 2,0.0035271,1.0305419,46.46836888642485,646.1932804339743,2.9365305650525175,29.52631141551142
147,78,modelo 3,0.0030771,0.5044337,46.468253284955004,646.6274294373108,2.9368424866017717,29.464542432807917
148,234,modelo 2,0.0053729,0.9177007,50.25440650966723,706.9429608577707,0.5700140190806783,5.57598012457731
148,234,modelo 3,0.004844,1.373064,37.850214626436724,566.3266918608562,0.4282916256588358,4.588751945493952
149,234,modelo 2,0.005166,0.7118143,18.812918675662107,490.92922411384006,0.1794554383062575,4.6896178264392
149,234,modelo 3,0.0050269,1.0586507,14.4842367610279,529.8987450850647,0.13422468680058589,5.056831337832303
150,334,modelo 2,0.0061925,1.9302713,152.2199047751348,5119.040593346419,3.704085914611397,131.43936335015582
150,334,modelo 3,0.0058885,0.1719055,570.0616028467975,1280.8917324369645,14.11566493118903,32.019497599441294
151,306,modelo 2,0.006301,1.016084,16.933708538506632,339.6842599684522,0.6013129599458089,11.639996923741622
151,306,modelo 3,0.0057198,0.6850551,16.893048486288684,220.21915038619986,0.5980716174116284,7.354246597589843
152,186,modelo 2,0.0043646,0.7846699,44.4807423902782,531.925302823443,1.5854427828570088,8.670993583698792
152,186,modelo 3,0.0045749,235.4415837,44.45667871545703,228.8251261868955,1.5768242284443754,3.324205071572581
153,240,modelo 2,0.0052928,0.2210205,1137.9577936320572,5875.013269291083,22.21347885811809,35.95136402112522
153,240,modelo 3,0.0043926,1.2451052,328.4487865733343,14232.799916371567,6.80054747779998,116.24334945540669
154,70,modelo 2,0.0035764,0.2928296,30.617602829028804,502.11637801203636,1.0495866068955617,11.340114792804425
154,70,modelo 3,0.0026749,0.213616,22.09337005293798,195.79200254207032,0.7736433879870116,4.861544721411778
155,69,modelo 2,0.0038553,0.7356386,261.8984999299515,3178.507349100471,2.9464985769993683,109.11870392384459
155,69,modelo 3,0.0025243,0.522806,182.17640035626218,3376.3171548088385,2.026348995238359,116.54638251667437
156,187,modelo 2,0.00562,0.7112994,101.40848133039508,477.79289688689266,0.6910804901642597,3.844146804712277
156,187,modelo 3,0.004348,0.9221334,74.29756860449196,1252.1498845316244,0.4430217848224227,12.209610901692415
157,293,modelo 2,0.0060511,1.6660646,97.1113061282521,1670.3588471909625,1.1026410460151101,15.050424456332351
157,293,modelo 3,0.0056399,0.1410185,1086.5860971913132,1983.0997858608291,12.919102943431,17.99381870952091
158,69,modelo 2,0.0027319,0.3364373,24.772136809263067,366.19936042308694,0.7963260367084175,40.10665563479993
158,69,modelo 3,0.0029648,0.3044586,24.565014818632488,376.0367254192217,0.7901324551327024,41.14182457958444
159,306,modelo 2,0.0064074,1.2258442,7.305591608659052,138.9486502899926,0.3131585380533639,6.397015709491208
159,306,modelo 3,0.005541,1.1230691,5.212609327482804,145.96973277716924,0.21804952686729326,6.789852542215817
160,102,modelo 2,0.0033429,0.3381859,35.09049569821918,679.0685042422052,0.36518470551718835,7.332668787084656
160,102,modelo 3,0.0032545,0.0483377,177.09126011378774,504.74008046068855,1.793239360873913,5.7205575113897424
161,67,modelo 2,0.0025663,0.0262096,4200.62716731883,5909.803184036107,54.66467303858772,70.29790013518316
161,67,modelo 3,0.0231077,0.0795882,925.0653717863676,5836.108953301346,11.401897626850376,40.81305399031406
162,187,modelo 2,0.004638,0.8760614,75.6691385016002,1014.4962277529688,0.3258419642905582,8.576205883445793
162,187,modelo 3,0.0040557,0.7371142,75.72132184846964,191.82515964427972,0.3272245580603806,1.496240974953831
163,69,modelo 2,0.0032151,0.2344493,29.234377337034438,1688.9745296366689,0.8057595385665495,110.538381792352
163,69,modelo 3,0.0032316,0.2052454,24.566392077960714,1699.773519632368,0.6437154851786707,110.82761729469068
164,289,modelo 2,0.0065025,1.164652,14.017046064236451,388.7082272792461,0.20580105697930706,6.1937265094113725
164,289,modelo 3,0.0057555,1.1295792,13.976896213940618,433.38184520950017,0.20437325688024383,6.897062446436959
165,714,modelo 2,0.0120629,2.1115918,26.948059305051178,417.6098747410497,1.8246197746995405,18.771918592638237
165,714,modelo 3,0.0105105,2.6167628,26.9497584363138,230.12085307174374,1.8209938480175623,9.427354936507022
166,139,modelo 2,0.0041827,0.7556723,5.725161458646577,111.80887691130276,0.3116529636786679,7.459369516276619
166,139,modelo 3,0.0035153,0.5928789,5.713238680001837,115.43440931953532,0.3086759714112156,7.68914617196976
167,299,modelo 2,0.0060994,1.4638505,37.54789864380984,311.9124659549362,2.2646458984427262,10.870627925778672
167,299,modelo 3,0.0054968,0.955418,50.99052318690026,283.3112677678856,3.0910369568760596,9.00929708960711
168,317,modelo 2,0.0057717,2.2645139,102.91760601624311,276.6066248518958,0.8477117716994637,5.812739169928441
168,317,modelo 3,0.0056644,1.0937996,74.46353268937294,2275.9420701565086,0.621014873208439,52.04906840290656
169,175,modelo 2,0.0042528,0.8409035,172.91765867266352,2986.759427639261,11.393469507095656,599.6113925944211
169,175,modelo 3,0.004137,0.6030801,172.2007240110064,1965.6236563939806,11.418309357535342,400.3133342762954
170,294,modelo 2,0.0060841,0.976647,13.039121900096875,126.7094097764749,0.1545586966920732,1.0065508228617348
170,294,modelo 3,0.0053626,299.9919672,26.760930101640557,113.84035982952064,0.3408088420371297,0.9214371429316233
171,158,modelo 2,0.0039914,0.3909875,7.6096700206794115,34.81163115012312,0.26290680888122775,1.4437321313351175
171,158,modelo 3,0.0038079,0.4868626,7.058287238747931,25.773682858255007,0.24666662933722233,1.1901240332371654
172,304,modelo 2,0.0060946,0.0989627,1672.0041047528039,1174.207484895724,33.099782923101415,86.43631085919314
172,304,modelo 3,0.0057851,1.293769,389.8199259247171,3564.0172349281092,6.16128869339136,341.12354396851754
173,289,modelo 2,0.0059459,1.007436,6.606509444548954,56.48046544928534,0.5172045535011874,3.9198744448389555
173,289,modelo 3,0.0055509,7.7871583,6.605994708087333,56.61154297246598,0.5169691319629305,3.9292104148626876
174,214,modelo 2,0.0050143,0.6735702,31.577462778791563,2602.9849116080136,0.6492500011170063,52.856939349047785
174,214,modelo 3,0.0051859,0.9121603,31.549593857829052,2288.1698386015455,0.6461054738013363,46.588647853348405
175,137,modelo 2,0.0038259,0.3497201,205.7472689188025,1354.2614923685464,10.74934195006546,204.89840639313695
175,137,modelo 3,0.0036782,0.7943957,169.36490738328078,1485.3621841139845,8.06495662285187,223.0149543478046
176,306,modelo 2,0.0059053,0.5720824,28.209210643262182,45.07127172194523,0.5083102765484274,0.9323062235426595
176,306,modelo 3,0.0055248,1.2821935,8.942503431952991,98.4011759788027,0.15888186825469575,2.0705761168275036
177,306,modelo 2,0.0069889,0.5698489,20.862071744498856,58.75918096961409,0.47096674309373526,1.1410447843910305
177,306,modelo 3,0.0062011,1.0206707,4.4945838597680146,86.36572710279812,0.10566276546874027,1.8327961091807135
178,306,modelo 2,0.006297,1.1281761,14.613301158365958,260.0561495509333,0.14579907683790486,2.2313588261731363
178,306,modelo 3,0.0055924,0.8714175,10.49946713068562,175.01088200095535,0.10280088195745124,1.513947767585552
179,174,modelo 2,0.0040594,0.5539128,44.89793377740445,137.33015116226915,0.4332529978683523,1.1612261156307582
179,174,modelo 3,0.0041233,0.491808,44.86249458380234,137.50128121526382,0.43157352144355,1.1612132565850046
180,306,modelo 2,0.0064816,1.718401,6.996178428448676,357.3327653701122,0.19719983647820233,9.175277527876148
180,306,modelo 3,0.0070835,1.1382331,6.97166570409973,354.8621162974218,0.19645104113087128,9.112734785495057
181,247,modelo 2,0.0052854,0.5683915,85.27707669915358,10360.17282758599,4.391014950412474,213.8959043704428
181,247,modelo 3,0.0051615,1.0739307,69.91220871086425,544.6134436348582,3.112319279633282,11.411079170648655
182,432,modelo 2,0.0067889,2.5495023,10.27351640306792,196.617097117637,0.23283523315801025,4.590291054065601
182,432,modelo 3,0.0077835,2.2242143,10.27095788148963,195.1333352338558,0.23253601009050406,4.5511764268230035
183,120,modelo 2,0.0036596,0.8006402,219.77148498896815,10235.553780215789,2.5538460138984846,113.33250884597274
183,120,modelo 3,0.0034877,0.5460505,219.73989058789496,10028.89070601684,2.5554098006709483,111.24968142849345
184,175,modelo 2,0.0045606,0.3025239,950.0364306952148,2173.527112281256,47.64727752164318,112.0602103657291
184,175,modelo 3,0.0041118,0.5678784,321.9286925805374,3352.929180630313,14.410701008341128,179.57712917660004
185,163,modelo 2,0.0044775,0.9231036,180.08943779041536,332.3052687350477,3.925938699786403,10.554177135075724
185,163,modelo 3,0.003687,0.8676804,38.988242168914745,167.06674618660782,0.8710748394331308,4.756636256404628
186,306,modelo 2,0.006039,2.5977646,2.190835223251343,14.72636150919097,0.14512443792072954,0.6677728037367804
186,306,modelo 3,0.0055286,2.2905819,3.072307089537912,14.05148490858966,0.20923858714277213,0.6448675269719738
187,67,modelo 2,0.0035749,0.3689192,110.01764841776902,2578.899871164087,7.603233843391596,254.00151583489273
187,67,modelo 3,0.0027313,0.2830637,109.8743388276048,2291.8859745930213,7.555088343603375,226.8066696049067
188,69,modelo 2,0.0035085,0.4376285,49.23091499143944,227.70430805257422,0.8769205493300609,8.681392160017573
188,69,modelo 3,0.0026155,0.2460238,50.45458595413966,280.6804097927396,0.9066318322618693,10.22597957827335
189,69,modelo 2,0.0032935,0.0243754,6493.259953354557,6067.65727838691,102.54776979551863,415.1316276745143
189,69,modelo 3,0.0027342,0.1123567,1075.917928632416,8200.774094678303,15.775156037596641,534.1539801878948
190,70,modelo 2,0.0032993,0.5110993,124.74027012553364,11215.51613434856,1.144726633632349,81.75776581902173
190,70,modelo 3,0.0029293,0.3865002,124.0097814771578,10568.946668711249,1.1315274310685548,76.94491659862096
191,306,modelo 2,0.0061375,1.2681987,35.66686587827877,76.14051953750219,0.39886874519389953,0.9340944080691697
191,306,modelo 3,0.005665,1.5972231,10.806056332741091,100.29842673981494,0.12882782882263713,1.2839342520072472
192,378,modelo 2,0.0068333,2.2434035,61.94178291056026,1080.5259787455943,1.0455203243206426,15.252440671602155
192,378,modelo 3,0.0063747,1.4867655,61.96793581695442,665.6012852325176,1.0516222564520843,8.575424611285536
193,450,modelo 2,0.0076586,1.8930135,6.905554877682092,182.78325518026188,0.2786298777129828,4.579087637675978
193,450,modelo 3,0.0072864,3.9347978,6.886686088938439,156.97089969689407,0.27634676496387545,3.9386671938375604
194,240,modelo 2,0.0066462,0.183388,973.715654391718,1010.7024872323335,12.607701224655152,14.565217815360324
194,240,modelo 3,0.0051469,0.124139,887.8622188134723,1058.4374901612046,11.36061384513674,15.421279538808882
195,174,modelo 2,0.0045757,0.8454505,106.30197683917034,902.7880372595496,5.199167680784603,28.585867876418064
195,174,modelo 3,0.0047174,0.0841977,511.05065310277837,336.4801982839927,27.24269516610653,11.506863182141444
196,172,modelo 2,0.0046943,0.463508,10.511975224034854,124.76954248440516,0.32367551345103895,3.8583091331361494
196,172,modelo 3,0.0040576,0.7785792,10.49066684382032,117.8818740488671,0.3221807502496917,3.6511031468991595
197,281,modelo 2,0.0067321,1.6526799,43.933850803822054,449.17640411649114,1.3677810453022388,9.553233471551472
197,281,modelo 3,0.0052736,1.3807588,43.91000906650042,433.0749581242755,1.3647657173287293,9.162924363173836
198,69,modelo 2,0.0033401,0.3671714,57.213189202006994,461.360533294655,0.7382490878706816,11.842560701738176
198,69,modelo 3,0.0031309,0.2634461,45.807068441836165,540.5918647232145,0.5706316357153378,14.001965528876958
199,174,modelo 2,0.0044945,0.846933,100.45341292233476,1133.345110170697,2.4343315617570505,17.27187104149381
199,174,modelo 3,0.0048941,0.8123229,99.60119196354309,946.8913404403355,2.4105894545621838,13.191363002099976
200,73,modelo 2,0.0027819,48.1449328,25.64881253366334,1082.0707577748944,1.1922830650954508,113.82863095863189
200,73,modelo 3,0.0031047,0.226566,18.734182068273626,984.1631991826313,0.9097857269637959,103.90942230773584
201,69,modelo 2,0.0032905,0.3785163,69.72274970829146,2131.3075305805683,1.808669508384124,164.37801964139322
201,69,modelo 3,0.0039022,0.2855222,48.19927024797704,2244.732903508376,1.1959539480895442,172.89313560988785
202,69,modelo 2,0.0026329,0.3159841,43.7318726558714,537.6232120831405,3.8318187435859627,13.40647026682746
202,69,modelo 3,0.0026376,0.2075108,33.167481812932834,1134.2459709682798,3.195063215590762,26.494451606497304
203,366,modelo 2,0.0073766,0.5815067,16.38236259247014,106.10264911193315,0.49041501931082415,1.8954278200032384
203,366,modelo 3,0.0062939,11.0587035,4.183552223643345,202.9591452341526,0.10118944443775472,3.7659145406989065
204,218,modelo 2,0.0056092,0.7854249,9.943467051312087,241.23861807071728,0.7623742968841334,13.86852063879615
204,218,modelo 3,0.0046612,0.6684609,9.93891706019318,235.70463831468422,0.7599259150975268,13.542206062767018
